post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,LABEL_5,LABEL_1,LABEL_3,LABEL_0,LABEL_2,LABEL_4
2024-12-02 01:56:01,진짜 개지랄났네 ㅋㅋㅋㅋ,,34,34.0,진짜 개지랄났네 ㅋㅋㅋㅋ ,진짜 개지랄났네 ㅋㅋㅋㅋ,0.1770218312740326,0.20984141528606415,0.10787781327962875,0.2816598117351532,0.09339539706707001,0.13020358979701996
2024-12-02 01:56:04,시발개판이네그냥ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,34,34.0,시발개판이네그냥ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,시발개판이네그냥ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.11879798024892807,0.23298655450344086,0.13963963091373444,0.30778753757476807,0.06222594156861305,0.13856233656406403
2024-12-02 01:56:04,디렉터 확실하게 짤리겠노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,34,34.0,디렉터 확실하게 짤리겠노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,디렉터 확실하게 짤리겠노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.2884949743747711,0.2494647353887558,0.07896926254034042,0.16217921674251556,0.11444875597953796,0.10644304752349854
2024-12-02 01:56:04,좆물탕사망ㅋㅋㅋㅋ,,34,34.0,좆물탕사망ㅋㅋㅋㅋ ,좆물탕사망ㅋㅋㅋㅋ,0.15738260746002197,0.16844604909420013,0.23042869567871094,0.28438812494277954,0.06325533986091614,0.09609917551279068
2024-12-02 01:56:05,윌리엄스 <<<- 지뢰 지리노 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ,34,34.0,윌리엄스 <<<- 지뢰 지리노 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ,윌리엄스 <<<- 지뢰 지리노 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ,0.24587638676166534,0.28089749813079834,0.1925499141216278,0.12732404470443726,0.09894884377717972,0.05440329760313034
2024-12-02 01:56:05,아니 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,34,34.0,아니 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,아니 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.141288161277771,0.2577749490737915,0.18222515285015106,0.24229654669761658,0.07196435332298279,0.10445085912942886
2024-12-02 01:56:05,사인츠까지 ㅡㅡ,,34,34.0,사인츠까지 ㅡㅡ ,사인츠까지 ㅡㅡ,0.12402892857789993,0.27651605010032654,0.12151210010051727,0.23343132436275482,0.0463840588927269,0.19812752306461334
2024-12-02 01:56:04,아 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,순수 재미 GOATㅋㅋ,34,34.0,아 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 순수 재미 GOATㅋㅋ,아 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 순수 재미 GOATㅋㅋ,0.0666504055261612,0.12994089722633362,0.6660269498825073,0.068839430809021,0.02451901137828827,0.0440233051776886
2024-12-02 01:56:05,시발 ㅋㅋㅋㅋ,,34,34.0,시발 ㅋㅋㅋㅋ ,시발 ㅋㅋㅋㅋ,0.13899105787277222,0.2297040969133377,0.1490020453929901,0.2844242751598358,0.07469456642866135,0.123183973133564
2024-12-02 01:56:05,아니 씨빨련아!!!!!!!!,,34,34.0,아니 씨빨련아!!!!!!!! ,아니 씨빨련아!!!!!!!!,0.12350480258464813,0.178505077958107,0.15930789709091187,0.3169116973876953,0.04802441596984863,0.17374607920646667
2024-12-02 01:56:05,병신같은 경기 ㅋㅋㅋ시발,"애미
- dc official App",34,34.0,"병신같은 경기 ㅋㅋㅋ시발 애미
- dc official App",병신같은 경기 ㅋㅋㅋ시발 애미,0.11941784620285034,0.20835988223552704,0.12558971345424652,0.3125448524951935,0.043874360620975494,0.19021332263946533
